Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft,Total,daily_return_rate_optimal,,
11/23/16,5506.682165,493.7532451,2644.864865,8528.198023,1491.1839,1440.404171,20105.08637,1.010508637,,
11/25/16,5504.587702,496.2389106,2645.7125,8576.356153,1493.653489,1443.504302,20160.05306,1.016005306,,
11/28/16,5468.976075,495.2624575,2599.603981,8571.539659,1476.742881,1445.411968,20057.53702,1.005753702,,
11/29/16,5510.87237,494.7742309,2585.194972,8593.214931,1489.853512,1456.859154,20130.76917,1.013076917,,
11/30/16,5598.157436,490.6014038,2544.680529,8480.03308,1467.622383,1437.065409,20018.16024,1.001816024,,
12/1/16,5711.278903,486.0294156,2521.219395,8508.930474,1478.643043,1411.7869,20117.88813,1.011788813,,
12/2/16,5698.011839,487.8492317,2509.997357,8534.216283,1480.923167,1412.979365,20123.97724,1.012397724,,
12/5/16,5813.927415,484.3423627,2574.481462,8421.036004,1462.682688,1436.111774,20192.58171,1.019258171,,
12/6/16,5843.953381,488.0711331,2592.653741,8471.605525,1458.691866,1429.672781,20284.64843,1.028464843,,
12/7/16,5870.488788,492.8654582,2611.978616,8561.341164,1462.492361,1463.53658,20462.70297,1.046270297,,
12/8/16,5943.809702,497.7039531,2601.502558,8529.812256,1479.023523,1454.95129,20506.80328,1.050680328,,
12/9/16,5969.644184,505.8273068,2606.011549,8498.284397,1470.472625,1477.844869,20528.08493,1.052808493,,
12/12/16,5916.574009,502.9419358,2577.05825,8691.093538,1458.122266,1482.614331,20628.40433,1.062840433,,
12/13/16,5918.67039,511.3318324,2625.268654,8706.863233,1475.792973,1501.931309,20739.85839,1.073985839,,
12/14/16,5916.574009,511.3318324,2606.554221,8651.076803,1466.672475,1494.777016,20646.98636,1.064698636,,
12/15/16,6005.25645,514.1283194,2580.041654,8619.547895,1462.682688,1492.391987,20674.04899,1.067404899,,
12/16/16,5931.239726,514.7941687,2569.090952,8607.423851,1458.312075,1485.71476,20566.57553,1.056657553,,
12/19/16,5965.455258,517.7684236,2596.993308,8680.182789,1463.822405,1517.193827,20741.41601,1.074141601,,
12/20/16,6042.266091,519.1444371,2614.690942,8709.285107,1475.412837,1515.286062,20876.08548,1.087608548,,
12/21/16,6057.629536,519.6327362,2612.588799,8638.951187,1465.53224,1515.286062,20809.62056,1.080962056,,
12/22/16,6067.405402,516.2147511,2598.146163,8438.863322,1401.119237,1515.524694,20537.27357,1.053727357,,
12/23/16,6078.578643,517.2355918,2578.651606,8432.801562,1396.559419,1508.131571,20511.95839,1.051195839,,
12/27/16,6084.162385,520.5205231,2615.301125,8452.20433,1400.359742,1509.085602,20581.63371,1.058163371,,
12/28/16,6040.172267,518.3010377,2617.776,8404.908872,1383.828839,1502.169743,20467.15676,1.046715676,,
12/29/16,5997.576965,518.1677662,2594.111558,8398.845015,1379.838965,1500.023445,20388.56371,1.038856371,,
12/30/16,6025.507828,514.1283194,2542.307308,8381.871459,1372.428647,1481.899229,20318.14279,1.031814279,,
1/3/17,6091.14606,515.5930717,2555.190472,8326.087126,1382.308727,1492.391987,20362.71744,1.036271744,,
1/4/17,6102.380696,515.0161426,2567.090721,8374.591163,1402.450057,1485.71476,20447.24354,1.044724354,,
1/5/17,6046.208797,517.6351884,2645.983577,8392.780111,1378.698472,1485.71476,20467.02091,1.046702091,,
1/6/17,6046.910362,523.4059304,2698.669346,8277.578896,1357.417855,1498.592547,20402.57494,1.040257494,,
1/9/17,6051.12487,528.1999288,2701.822432,8332.149934,1357.227701,1493.822886,20464.34775,1.046434775,,
1/10/17,6068.677429,528.7326881,2698.364125,8273.943727,1357.227701,1493.34582,20420.29149,1.042029149,,
1/11/17,6114.317536,531.5737441,2708.942096,8310.320051,1360.647629,1506.939007,20532.74006,1.053274006,,
1/12/17,6055.336179,529.3541498,2758.508663,8242.414819,1353.807945,1493.107585,20432.52934,1.043252934,,
1/13/17,6087.635676,528.4220117,2770.374769,8140.550943,1333.666959,1495.253982,20355.90434,1.035590434,,
1/17/17,5866.459105,532.6833961,2745.218625,8296.981664,1347.91748,1491.199721,20280.45999,1.028045999,,
1/18/17,5893.84253,532.6391174,2737.624317,8259.389948,1270.203951,1490.484321,20184.18418,1.018418418,,
1/19/17,5848.904627,531.7069793,2742.913173,8199.969921,1242.463182,1485.71476,20051.67264,1.005167264,,
1/20/17,5874.885561,532.6833961,2740.506067,8146.615324,1217.951843,1496.208014,20008.8502,1.00088502,,
1/23/17,5877.693741,533.0386052,2772.883788,8082.344736,1213.201785,1501.454244,19980.6169,0.99806169,,
1/24/17,5948.60938,532.5503424,2788.34374,8173.29105,1223.84205,1514.808798,20181.44536,1.018144536,,
1/25/17,6040.59116,541.0287963,2836.079499,8111.447578,1235.052691,1518.624825,20282.82455,1.028282455,,
1/26/17,6091.14606,541.2951941,2844.996086,8092.045334,1219.281801,1532.694878,20321.45935,1.032145935,,
1/27/17,6103.784466,541.3395453,2833.536855,7962.29034,1210.351543,1568.705372,20220.00812,1.022000812,,
1/30/17,6040.59116,539.9191806,2815.262922,8054.452046,1218.331806,1553.203726,20221.76084,1.022176084,,
1/31/17,5942.290817,538.6761483,2791.869557,8093.255485,1225.172008,1541.756936,20133.02095,1.013302095,,
2/1/17,5964.759448,571.5250623,2821.941826,8031.41044,1209.781512,1516.240094,20115.65838,1.011565838,,
2/2/17,5939.482637,570.5482826,2847.708412,8088.404924,1209.971579,1506.462338,20162.57817,1.016257817,,
2/3/17,6121.340223,572.9898509,2746.845865,8064.15474,1211.301623,1518.624825,20235.25713,1.023525713,,
2/6/17,6092.551109,578.3608872,2738.166731,8052.027027,1205.031281,1517.670694,20183.80773,1.018380773,,
2/7/17,6089.039446,583.8656306,2754.64374,8111.447578,1207.881436,1512.662798,20259.54063,1.025954063,,
2/8/17,6035.677645,586.1292858,2779.088048,8223.010479,1230.682165,1510.5166,20365.10422,1.036510422,,
2/9/17,6122.743353,590.3646112,2784.682124,8377.019326,1261.843724,1527.686883,20664.34002,1.066434002,,
2/10/17,6108.699899,589.0271782,2805.363163,8248.476055,1248.923076,1526.256084,20526.74545,1.052674545,,
2/13/17,6189.447043,594.2433845,2836.113384,8218.160966,1242.786944,1543.426467,20624.17819,1.062417819,,
2/14/17,6288.45087,601.9565074,2835.63874,8326.087126,1258.894871,1549.184589,20860.2127,1.08602127,,
2/15/17,6360.772197,604.1409328,2857.031615,8329.724391,1260.812272,1548.224605,20960.70601,1.096070601,,
2/16/17,6356.559609,603.4275384,2861.913855,8351.553226,1250.26536,1547.98498,20971.70457,1.097170457,,
2/17/17,6335.495386,605.0769181,2865.066941,8412.184451,1261.579267,1550.384198,21029.78716,1.102978716,,
2/21/17,6390.262876,609.4462408,2903.614778,8664.416239,1269.633058,1547.264917,21384.63811,1.138463811,,
2/22/17,6393.77326,611.2740054,2900.800798,8695.946195,1264.455627,1544.146033,21410.39592,1.141039592,,
2/23/17,6398.689332,608.6882049,2889.206028,8647.43849,1246.047147,1550.384198,21340.4534,1.13404534,,
2/24/17,6342.515515,609.2678196,2865.643239,8778.406255,1275.386037,1550.384198,21421.60306,1.142160306,,
2/27/17,6349.536922,610.4715456,2877.17024,8699.586081,1283.056331,1541.027249,21360.84837,1.136084837,,
2/28/17,6362.878172,610.738887,2864.965028,8601.358423,1126.964683,1535.029006,21101.9342,1.11019342,,
3/1/17,6572.119182,623.2221269,2892.223317,8543.151692,1108.939528,1558.061695,21297.71754,1.129771754,,
3/2/17,6469.603053,619.521811,2878.085644,8580.743408,1111.240771,1535.748969,21194.94366,1.119494366,,
3/3/17,6515.947283,623.1777031,2881.374269,8492.22054,1099.734986,1541.506993,21153.96177,1.115396177,,
3/6/17,6454.155828,621.2160138,2870.288028,8474.03002,1075.765404,1541.986837,21037.44213,1.103744213,,
3/7/17,6418.348505,622.0184735,2868.287538,8472.818297,1057.356579,1545.105919,20983.93531,1.098393531,,
3/8/17,6404.305051,619.7001596,2883.476412,8526.567019,1055.055422,1559.261106,21048.36517,1.104836517,,
3/9/17,6429.58378,618.2733709,2891.952239,8533.897105,1058.506899,1553.023437,21085.23683,1.108523683,,
3/10/17,6409.219205,620.3242708,2890.121432,8563.21378,1061.575051,1557.821674,21102.27541,1.110227541,,
3/13/17,6414.834924,620.5919752,2897.342749,8544.892234,1058.315279,1552.543594,21088.52075,1.108852075,,
3/14/17,6425.370552,619.6556632,2890.358624,8638.952235,1049.877646,1545.345642,21169.56036,1.116956036,,
3/15/17,6440.817776,626.2093388,2891.850326,8621.850798,1046.426255,1553.502884,21180.65738,1.118065738,,
3/16/17,6434.497934,627.2348613,2893.376172,8604.749361,1046.809494,1550.864042,21157.53186,1.115753186,,
3/17/17,6367.092679,624.1139425,2889.612903,8537.562148,1041.056946,1556.382144,21015.82076,1.101582076,,
3/20/17,6321.451293,630.6674728,2905.411701,8548.553084,1042.590936,1557.821674,21006.49616,1.100649616,,
3/21/17,6136.083323,623.4451171,2858.726884,8538.781732,1023.798872,1540.547306,20721.38323,1.072138323,,
3/22/17,6145.91291,630.4891968,2875.203893,8581.536374,1027.442054,1560.220992,20820.80542,1.082080542,,
3/23/17,6136.083323,628.2600935,2872.898442,8533.897105,1019.004766,1556.382144,20746.52587,1.074652587,,
3/24/17,6129.062556,627.0117986,2866.89749,8503.356652,1018.621182,1559.021779,20703.97146,1.070397146,,
3/27/17,6125.552811,628.0818175,2870.999865,8509.464009,1022.648293,1561.900543,20718.64734,1.071864734,,
3/28/17,6221.043696,641.1000306,2902.123076,8590.087617,1027.825466,1566.458859,20948.63874,1.094863874,,
3/29/17,6197.87286,642.5264564,2964.233961,8641.395597,1057.548284,1570.77755,21074.35471,1.107435471,,
3/30/17,6251.236579,641.679355,2971.082547,8745.228523,1059.465599,1576.535772,21245.22838,1.124522838,,
3/31/17,6167.682535,640.4758468,3005.663807,8805.084078,1058.315279,1580.134301,21257.35585,1.125735585,,
4/3/17,6145.211984,640.6539777,3022.513806,8774.545198,1036.071135,1572.697024,21191.69312,1.119169312,,
4/4/17,6165.690397,645.4243851,3074.453595,8796.53598,1024.565953,1577.015715,21283.68602,1.128368602,,
4/5/17,6086.599637,642.0809116,3082.759998,8752.557561,1011.526178,1572.936945,21148.46123,1.114846123,,
4/6/17,6107.079967,640.4758468,3045.466412,8725.681103,1027.250349,1577.015715,21122.96939,1.112296939,,
4/7/17,6085.893595,639.0489855,3033.939153,8905.253533,1020.922512,1575.815808,21260.87359,1.126087359,,
4/10/17,6064.708501,638.2911673,3075.165691,8924.797284,1031.468993,1572.216882,21306.64852,1.130664852,,
4/11/17,6054.115955,631.4255814,3059.298864,8969.99686,1029.935089,1571.017571,21315.78992,1.131578992,,
4/12/17,6030.810177,632.1833996,3038.516172,8971.221161,1023.990491,1565.019526,21261.74093,1.126174093,,
4/13/17,5960.19192,628.8397809,2999.324008,8935.792937,1023.798872,1558.301419,21106.24894,1.110624894,,
4/17/17,6063.295139,632.3168888,3058.044355,8977.325897,1029.359628,1571.017571,21331.35948,1.133135948,,
4/18/17,6013.862614,629.5083885,3064.113076,9026.188944,1027.825466,1568.858077,21330.35656,1.133035656,,
4/19/17,5964.428171,627.1901471,3048.585355,9048.177105,1033.386566,1560.46131,21282.22865,1.128222865,,
4/20/17,6041.404643,635.0365415,3058.281806,9137.351955,1047.768539,1571.497415,21491.3409,1.14913409,,
4/21/17,5968.665062,634.2788685,3046.313787,9154.457585,1050.452935,1593.090574,21447.25881,1.144725881,,
4/24/17,6179.109029,640.3864911,3076.419941,9134.91069,1051.220189,1620.202033,21702.24837,1.170224837,,
4/25/17,6232.779084,644.3543661,3077.132037,9167.893456,1057.548284,1629.558784,21809.26601,1.180926601,,
4/26/17,6244.783715,640.5649122,3082.793883,9214.31314,1073.464075,1627.399389,21883.31911,1.188331911,,
4/27/17,6186.876769,641.0551712,3113.611874,9215.533249,1075.573526,1637.955947,21870.60654,1.187060654,,
4/28/17,6143.799261,640.4311327,3136.022066,9183.770591,1070.971384,1642.514858,21817.50929,1.181750929,,
5/1/17,6148.036792,653.493697,3214.813267,9189.881617,1069.437222,1665.307626,21940.97022,1.194097022,,
5/2/17,6108.490133,657.6400658,3210.439815,9225.3046,1076.915724,1662.668784,21941.45912,1.194145912,,
5/3/17,6143.799261,655.6335897,3190.402845,9254.622847,1099.543194,1657.390207,22001.39194,1.200139194,,
5/4/17,6150.860319,653.2709972,3178.536739,9325.471959,1098.584579,1650.912022,22057.63662,1.205763662,,
5/5/17,6143.799261,664.1046759,3167.077508,9345.019903,1099.159782,1655.470337,22074.63147,1.207463147,,
5/8/17,6150.860319,682.1606379,3217.559479,9298.601266,1098.776285,1654.031402,22101.98939,1.210198939,,
5/9/17,6126.145656,686.5299243,3230.374873,9371.896884,1113.733375,1656.430123,22185.11084,1.218511084,,
5/10/17,6174.166097,683.275008,3217.254258,9432.152853,1120.061557,1662.908012,22289.81778,1.228981778,,
5/11/17,6155.099768,689.184393,3212.745267,9362.058448,1074.998237,1642.514858,22136.60097,1.213660097,,
5/12/17,6138.150287,698.8092646,3259.294546,9310.408229,1070.012425,1640.595087,22117.26984,1.211726984,,
5/15/17,6167.810441,697.0184473,3247.835056,9381.731128,1072.920076,1641.794894,22209.11004,1.220911004,,
5/16/17,6186.876769,695.9888599,3275.296911,9236.619955,1057.025059,1674.8531,22126.66065,1.212666065,,
5/17/17,5951.012097,672.6205489,3203.048816,9237.852642,1066.911087,1628.282773,21759.72796,1.175972796,,
5/18/17,5929.119043,682.8721449,3249.598094,9535.450146,1082.22478,1633.83223,22113.09644,1.211309644,,
5/19/17,5987.027907,685.2000404,3254.175113,9686.71008,1085.326119,1633.349112,22331.78837,1.233178837,,
5/22/17,5981.377653,689.3636126,3290.892401,9659.654904,1075.05237,1651.687947,22348.02889,1.234802889,,
5/23/17,6056.232162,688.513027,3293.841921,9652.274504,1056.249703,1657.237701,22404.34902,1.240434902,,
5/24/17,6052.703231,686.4537069,3323.710882,9610.462721,1049.271498,1659.409599,22382.01164,1.238201164,,
5/25/17,6027.279968,688.8261714,3367.88668,9630.138546,1050.628091,1679.920629,22444.68009,1.244468009,,
5/26/17,6027.986649,687.6622963,3376.023661,9608.004685,1054.50513,1688.124009,22442.30643,1.244230643,,
5/30/17,5924.882152,687.9309443,3379.142603,9610.462721,1064.972309,1698.982802,22366.37353,1.236637353,,
5/31/17,5801.298603,683.8570908,3372.090709,9665.802616,1069.043209,1685.228675,22277.3209,1.22773209,,
6/1/17,5865.563123,685.7373364,3376.599959,9814.60032,1078.929064,1691.502164,22512.93197,1.251293197,,
6/2/17,5835.902329,695.8993589,3413.147565,9791.236916,1076.215533,1731.558187,22543.95989,1.254395989,,
6/5/17,5846.496794,689.0946743,3428.777199,9869.94336,1078.347655,1744.105164,22656.76485,1.265676485,,
6/6/17,5858.502064,691.4227875,3400.501853,9706.38276,1057.994362,1749.896427,22464.70025,1.246470025,,
6/7/17,5925.588833,695.5412826,3424.471516,9733.440033,1055.861982,1746.759782,22581.66343,1.258166343,,
6/8/17,5999.033177,693.8402566,3425.149468,9706.38276,1058.963406,1736.142698,22619.51177,1.261951177,,
6/9/17,6140.975094,666.9353882,3316.794526,9766.642921,1102.966139,1696.811202,22691.12527,1.269112527,,
6/12/17,6142.387177,650.9981959,3271.36396,9744.506963,1121.768719,1683.780611,22614.80563,1.261480563,,
6/13/17,6162.866229,656.2359971,3325.202584,9778.938346,1112.270499,1704.77347,22740.28713,1.274028713,,
6/14/17,6150.154917,649.8344659,3310.556382,9825.670395,1121.574859,1695.604846,22753.39587,1.275339587,,
6/15/17,6113.435623,645.9393966,3268.8552,9703.925771,1075.05237,1686.676938,22493.8853,1.24938853,,
6/16/17,6085.893595,636.896898,3348.663718,9252.608201,1019.807188,1689.089253,22032.95885,1.203295885,,
6/19/17,6219.36173,655.1167635,3373.955401,9284.580499,1002.361201,1710.082707,22245.4583,1.22454583,,
6/20/17,6180.521753,649.1629548,3365.208497,9289.502861,986.8537334,1686.918249,22158.16805,1.215816805,,
6/21/17,6152.274322,653.0126566,3397.89118,9375.581319,979.2937739,1695.604846,22253.6581,1.22536581,,
6/22/17,6145.211984,651.9384276,3394.738094,9287.040632,981.4264127,1695.363932,22155.71948,1.215571948,,
6/23/17,6133.914035,654.8481155,3403.010613,9203.420211,983.9462556,1718.286881,22097.42611,1.209742611,,
6/26/17,6160.747464,652.7890132,3369.921055,9284.580499,997.9030972,1701.877739,22167.81887,1.216781887,,
6/27/17,6217.947728,643.4327169,3311.607324,9347.298697,1009.339579,1670.026882,22199.65293,1.219965293,,
6/28/17,6342.94464,652.8338725,3357.546161,9408.786304,1009.145718,1684.263432,22455.52013,1.245552013,,
6/29/17,6436.866116,643.2089283,3308.725574,9337.462357,1009.727472,1652.653489,22388.64394,1.238864394,,
6/30/17,6454.52164,644.7311702,3281.840276,9306.71436,1013.604512,1663.270375,22364.68233,1.236468233,,
7/3/17,6585.883161,642.4030569,3233.222739,9267.366903,1020.582631,1644.931738,22394.39023,1.239439023,,
7/5/17,6651.9211,645.0443146,3293.367277,9262.447685,1011.08441,1666.88984,22530.75463,1.253075463,,
7/6/17,6630.617054,638.9561455,3272.143825,9280.895016,997.1276548,1654.583976,22474.32367,1.247432367,,
7/7/17,6663.990963,645.4473954,3318.320113,9263.675131,989.9554165,1676.059655,22557.44867,1.255744867,,
7/10/17,6617.127433,649.386816,3378.362997,9005.430325,972.7034622,1688.606433,22311.61747,1.231161747,,
7/11/17,6591.563473,651.4905599,3370.429584,9034.943538,977.1617385,1688.848339,22314.43723,1.231443723,,
7/12/17,6568.841587,652.4307191,3412.401843,9092.74147,986.0785496,1716.839214,22429.33338,1.242933338,,
7/13/17,6610.735324,661.5185851,3392.466785,9229.244797,1033.376136,1731.7993,22659.14093,1.265914093,,
7/14/17,6550.380894,667.2036732,3396.467247,9387.877792,1031.825338,1756.170709,22789.92565,1.278992565,,
7/17/17,6489.314028,669.5317139,3424.369603,9391.568516,1041.517591,1769.924836,22786.22629,1.278622629,,
7/18/17,6466.590863,671.8595369,3473.224334,9370.665245,1041.517591,1768.718281,22792.57585,1.279257585,,
7/19/17,6475.821209,676.0678232,3481.428824,9330.083005,1048.689657,1782.230899,22794.32142,1.279432142,,
7/20/17,6475.821209,673.0235572,3487.633343,9348.529287,1057.994362,1790.917298,22833.91906,1.283391906,,
7/21/17,6453.811121,672.7102676,3477.360593,9364.51334,1063.03422,1780.541722,22811.97126,1.281197126,,
7/24/17,6481.5028,680.8576842,3522.384026,9455.517305,1047.720527,1775.957212,22963.93955,1.296393955,,
7/25/17,6589.434475,683.7675173,3525.503228,9655.962083,1068.073992,1790.193563,23312.93486,1.331293486,,
7/26/17,6527.65709,686.9910755,3569.34018,9702.694132,1065.360288,1786.815607,23338.85837,1.333885837,,
7/27/17,6500.675291,674.0084305,3546.28592,9810.913789,1086.48911,1765.33973,23383.71227,1.338371227,,
7/28/17,6481.5028,669.2631385,3458.272911,9814.60032,1087.652101,1762.444198,23273.73547,1.327373547,,
7/31/17,6518.426744,665.8161546,3348.900911,9836.73523,1098.507259,1754.239825,23222.62612,1.322262612,,
8/1/17,6605.764891,671.7253217,3377.413709,9899.453428,1102.190352,1751.344491,23407.89219,1.340789219,,
8/2/17,6611.445842,703.4650557,3376.396392,9903.1452,1101.027361,1743.622939,23439.10279,1.343910279,,
8/3/17,6568.131708,696.4365823,3345.985276,9944.953838,1105.67967,1740.968519,23402.15559,1.340215559,,
8/4/17,6650.500063,700.1075001,3348.222959,9896.995391,1116.147107,1753.757402,23465.73042,1.346573042,,
8/7/17,6676.062744,710.9409611,3364.123411,9995.374515,1121.962408,1747.000696,23615.46473,1.361546473,,
8/8/17,6651.9211,716.6263396,3355.885036,10033.49872,1138.632866,1756.412219,23652.97628,1.365297628,,
8/9/17,6641.268437,721.0134826,3329.338585,10099.08375,1121.768719,1748.690667,23661.16364,1.366116364,,
8/10/17,6546.120341,698.047817,3244.275353,9981.523556,1078.541515,1723.112901,23271.62148,1.327162148,,
8/11/17,6491.445584,707.7556567,3281.806392,9949.348955,1078.735548,1749.414401,23258.50654,1.325850654,,
8/14/17,6567.422469,718.406922,3333.712295,9986.470027,1093.633506,1775.715306,23475.36052,1.347536052,,
8/15/17,6584.464043,726.2718988,3331.813718,9995.134476,1065.405801,1776.201102,23479.29104,1.347929104,,
8/16/17,6539.017074,723.3506694,3316.353767,10021.12153,1103.827004,1786.632044,23490.30209,1.349030209,,
8/17/17,6436.768268,709.4633608,3256.649988,9862.72648,1100.102278,1756.308828,23122.0192,1.31220192,,
8/18/17,6443.159098,707.845448,3249.530325,9814.461957,1090.889116,1758.492136,23064.37808,1.306437808,,
8/21/17,6435.34851,706.5420588,3231.968488,9863.962311,1108.727565,1750.244105,23096.79304,1.309679304,,
8/22/17,6501.386449,718.0921081,3278.110892,9902.325505,1108.335534,1774.745299,23282.99579,1.328299579,,
8/23/17,6509.197037,718.9909646,3247.936969,9894.897936,1106.767324,1764.071459,23241.86169,1.324186169,,
8/24/17,6498.545014,715.8002888,3229.120623,9694.429049,1062.661325,1763.344152,22963.90045,1.296390045,,
8/25/17,6524.816934,718.4517813,3204.744084,9730.315338,1078.343259,1766.497665,23023.16906,1.302316906,,
8/28/17,6504.225965,725.6877836,3207.320614,9656.066904,1067.169855,1766.740167,22927.21129,1.292721129,,
8/29/17,6468.721779,732.159217,3234.578902,9747.637947,1069.326112,1772.076988,23024.50095,1.302450095,,
8/30/17,6483.631798,734.1368757,3280.450228,9719.176082,1064.817496,1795.365277,23077.57776,1.307757776,,
8/31/17,6453.811121,737.0581051,3324.558258,9661.013375,1068.934167,1813.801152,23059.17618,1.305917618,,
9/1/17,6511.326674,737.2826196,3316.59096,9698.140737,1102.062692,1793.666972,23159.07065,1.315907065,,
9/5/17,6355.820951,728.4290675,3272.584584,9875.098423,1124.213483,1785.661641,23141.80815,1.314180815,,
9/6/17,6398.426485,727.6651519,3281.162065,9909.747833,1137.347473,1780.567322,23234.91633,1.323491633,,
9/7/17,6286.234896,724.7437773,3320.727219,9914.698497,1145.188526,1803.370607,23194.96352,1.319496352,,
9/8/17,6278.423029,712.9239187,3274.720354,9761.249915,1122.645531,1794.637375,22944.60012,1.294460012,,
9/11/17,6375.70332,725.8224343,3315.607786,9786.002189,1123.037649,1813.558651,23139.73203,1.313973203,,
9/12/17,6453.811121,722.9460642,3331.271305,9851.587223,1134.799099,1811.617844,23306.03266,1.330603266,,
9/13/17,6472.271814,717.5078477,3388.974594,9882.525992,1166.555342,1824.475191,23452.31078,1.345231078,,
9/14/17,6459.492072,711.3509378,3363.920103,9860.247479,1165.771452,1813.801152,23374.5832,1.33745832,,
9/15/17,6505.646363,718.5417178,3345.544517,9946.873098,1175.376731,1826.901199,23518.88363,1.351888363,,
9/18/17,6597.953664,713.1036465,3302.826277,9899.849649,1158.322344,1823.262286,23495.31787,1.349531787,,
9/19/17,6670.381153,713.3733107,3288.14619,9906.035097,1163.418834,1830.054315,23571.4089,1.35714089,,
9/20/17,6717.245322,701.4187288,3299.503767,9961.722995,1161.654781,1817.925466,23659.47106,1.365947106,,
9/21/17,6747.779075,689.3739201,3270.482441,9901.08548,1143.424128,1800.216896,23552.36194,1.355236194,,
9/22/17,6733.577657,682.6326047,3238.104978,9841.689039,1156.362102,1805.068317,23457.4347,1.34574347,,
9/25/17,6683.162174,676.6103455,3186.198816,9794.666637,1147.736815,1777.171109,23265.5459,1.32655459,,
9/26/17,6653.340219,688.2504764,3182.164469,9824.362238,1148.521135,1777.171109,23273.80965,1.327380965,,
9/27/17,6758.42918,693.1491467,3223.763739,9811.987149,1154.009657,1791.483465,23432.82234,1.343282234,,
9/28/17,6772.631238,688.8795236,3242.512315,9769.913316,1154.793805,1791.968865,23420.69906,1.342069906,,
9/29/17,6781.861584,692.6547502,3259.294546,9669.678872,1156.754047,1807.009322,23367.25312,1.336725312,,
10/2/17,6876.30236,691.2614971,3251.971315,9708.041018,1154.401774,1809.919738,23491.8977,1.34918977,,
10/3/17,6912.515785,694.2728082,3244.885536,9803.326893,1148.324689,1801.429603,23604.75531,1.360475531,,
10/4/17,6842.217293,689.7785253,3273.194767,9787.235924,1149.893158,1811.860941,23554.18061,1.355418061,,
10/5/17,6934.351281,698.3623406,3325.405892,9826.838094,1144.40455,1842.911464,23772.27362,1.377227362,,
10/6/17,6922.21043,697.9580257,3355.003517,9776.10086,1119.704953,1843.639366,23714.61715,1.371461715,,
10/9/17,6885.785321,700.3849312,3359.783844,9965.435731,1102.650738,1850.674095,23864.71466,1.386471466,,
10/10/17,6937.209343,700.6545229,3346.934565,10410.92424,1129.114303,1850.674095,24375.51107,1.437551107,,
10/11/17,6916.497503,703.5758249,3373.379103,10608.92461,1159.49861,1853.827607,24615.70326,1.461570326,,
10/12/17,6855.788773,701.1037697,3393.483843,10654.71223,1179.885347,1870.808275,24655.78224,1.465578224,,
10/13/17,6846.502788,705.5532658,3400.298286,10719.06248,1192.822977,1879.784009,24744.02381,1.474402381,,
10/16/17,6987.917731,718.5417178,3411.825545,10610.16254,1179.101027,1883.665821,24791.21438,1.479121438,,
10/17/17,6972.204463,721.1933556,3421.284545,10639.86128,1179.493316,1882.210216,24816.24718,1.481624718,,
10/18/17,6998.631789,718.0023168,3380.159661,10669.56422,1176.748754,1882.695219,24825.80196,1.482580196,,
10/19/17,7007.20214,701.0141962,3344.934334,10691.83749,1184.589721,1889.972449,24819.55033,1.481955033,,
10/20/17,7107.191483,702.2275037,3332.390017,10820.53485,1210.661599,1911.804737,25084.81019,1.508481019,,
10/23/17,7095.051272,701.867903,3276.076517,10970.2707,1226.735908,1912.290137,25182.29244,1.518229244,,
10/24/17,7207.89838,706.0476623,3308.623662,10887.35572,1233.596539,1913.018634,25256.54059,1.525654059,,
10/25/17,7215.04002,702.9467051,3298.486709,10949.23221,1213.79802,1907.438716,25286.94238,1.528694238,,
10/26/17,7266.464682,707.4408428,3296.85921,10966.55586,1215.562074,1910.592229,25363.4749,1.53634749,,
10/27/17,7268.608389,732.7884819,3732.584688,10910.87216,1181.257284,2033.0978,25859.2088,1.58592088,,
10/30/17,7242.894779,749.2823512,3766.14889,10759.89734,1167.339576,2035.038011,25720.60094,1.572060094,,
10/31/17,7185.757828,759.7091745,3747.264775,10804.44598,1157.342352,2017.814445,25672.33455,1.567233455,,
11/1/17,7207.89838,750.0464845,3741.840122,10882.41029,1153.813814,2017.814445,25753.82354,1.575382354,,
11/2/17,7255.749985,755.5294153,3709.767622,10988.83228,1172.044294,2038.919426,25920.84302,1.592084302,,
11/3/17,7242.894779,775.2594005,3768.691794,11097.73117,1163.615109,2041.102734,26089.29499,1.608929499,,
11/6/17,7197.899318,783.1241595,3799.40813,10976.45615,1162.242914,2049.107668,25968.23833,1.596823833,,
11/7/17,7052.913235,785.6410015,3807.917842,11007.39596,1134.799099,2044.256048,25832.92319,1.583292319,,
11/8/17,6973.634453,792.0677933,3840.837976,11169.50585,1144.208449,2051.291373,25971.54589,1.597154589,,
11/9/17,6972.920097,790.4499531,3828.124236,11174.45651,1174.200638,2039.889631,25980.04107,1.598004107,,
11/10/17,6964.350386,787.8337382,3815.308842,11251.17766,1203.604694,2034.55281,26056.82813,1.605682813,,
11/13/17,6989.345804,784.6765254,3828.259775,11259.83896,1184.001846,2036.008613,26082.13153,1.608213153,,
11/14/17,6947.207127,772.8141302,3854.263554,11272.21405,1190.141771,2038.919426,26075.56006,1.607556006,,
11/15/17,7012.916986,762.620532,3819.851717,11116.29486,1072.692167,2023.072483,25807.44874,1.580744874,,
11/16/17,7032.912552,771.7316261,3855.78914,12327.78625,1091.309851,2028.435896,27107.96532,1.710796532,,
11/17/17,7009.343928,767.4466869,3830.666881,12061.72814,1151.519984,2008.931981,26829.6376,1.68296376,,
