Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft,Total,daily_return_rate_optimal
2012-05-04,2571.1566968610673,326.4951134860122,759.4001919475133,6296.009722455113,925.9253079777787,647.3907850739438,11526.377817801429,13.242476013965817
2012-05-07,2573.004940541965,328.93835125597155,763.3668985914751,6348.565065161269,927.7552174371277,640.494770166239,11582.125243154047,13.660059876223581
2012-05-08,2548.3703784218087,328.18753780715923,759.0950357958903,6333.548504242845,924.2613307672049,637.3602089151699,11530.822995950079,13.275921384689928
2012-05-09,2502.7988607219913,328.76504752811934,755.9759635735167,6374.367114252953,919.7685750589413,642.7935740997887,11524.469135235311,13.22810723293404
2012-05-10,2508.9562621613272,329.5390165326112,768.554100511074,6391.645173857785,920.2681819752534,642.3755466061749,11561.338281644226,13.504823088890522
2012-05-11,2276.16661301619,327.33847656959375,771.9104948517898,6416.482351783379,922.2644546762314,651.1523875654336,11365.314778462616,12.012995724939383
2012-05-14,2204.1129290460044,322.43454362797934,755.806410823028,6378.686236077911,918.751690519305,641.1217121834236,11220.913522277651,10.880696298511609
2012-05-15,2231.826032003157,319.51759690389906,760.7562906242849,6408.921137055957,921.4282423409755,635.4425214314115,11277.891820359684,11.330945895869839
2012-05-16,2183.789123511,315.4222937123469,759.6375140658554,6391.645173857785,925.4430269741961,628.9218680258052,11204.85900014699,10.753004568207288
2012-05-17,2089.566108330326,306.2036242098411,740.3126390975121,6660.527147689373,916.911437231461,625.1357077833851,11338.6566643419,11.80613104329848
2012-05-18,2062.468873423244,306.35384496996267,725.0222401409843,6741.517102152759,927.7850421426218,615.670555235425,11378.817658064996,12.117407093589636
2012-05-21,2002.1149236950164,324.2018424183534,739.4650693413515,6807.38829587296,933.9748753126435,625.7668667881032,11432.911873428427,12.533218914760488
2012-05-22,2094.491933552192,321.7124750069071,730.039953975522,6881.897733243079,948.0273111174813,625.9772200485972,11602.146626943779,13.809053431742536
2012-05-23,2109.8879952732736,329.5622446762396,736.6510886051734,6973.683657913034,949.8673920081837,612.3048534559027,11711.957231931807,14.617174551015955
2012-05-24,2092.028781117252,326.5355449735153,729.734797823899,7026.597486158356,957.7298222458585,611.4636388603989,11744.09007117928,14.850789295795563
2012-05-25,2063.084581590643,324.78530435111827,721.7674998520488,7052.514837616439,963.9196554158801,611.2532359882867,11737.325114814415,14.801712467022234
2012-05-29,2071.0903865935484,330.5499488960868,728.0735429955045,7092.468155776892,972.4514175557567,621.7703036735711,11816.403755491358,15.371882960983237
2012-05-30,2029.8283464175117,334.5354265210461,709.3589156649799,7066.552900725471,966.7637772591709,617.142829612411,11724.18219620059,14.706204384637944
2012-05-31,2041.5293597208408,333.7037500972275,721.8353338853296,7107.585868316747,968.7709971786395,613.9877291514729,11787.413038350258,15.163743160054926
2012-06-01,1966.3963355003016,324.03456349025475,705.9346872909831,7078.430616769525,956.8933513148903,598.4223816608044,11630.111936026758,14.016304787034251
2012-06-04,1909.1223655531128,325.9404326749618,727.463295357686,7125.943053250738,963.083184484912,600.5256662076544,11652.077997529064,14.178398032345862
2012-06-05,1970.0913839180544,325.09732364920114,722.8523917265514,7073.0297491070805,958.9008298300714,599.6842035540602,11649.655881785018,14.160554599422653
2012-06-06,2036.6024153202752,330.08201068389855,737.8715838808106,7119.463060259135,961.9120907021282,617.353133261287,11803.284294107536,15.277818013819914
2012-06-07,2020.5906454317942,330.2322314440201,741.8043411754182,7112.98568777586,958.9008298300714,614.8289437469768,11779.342679404142,15.105619454600605
2012-06-08,2074.1692471958877,335.1996788408684,740.7194493009155,7366.749424965927,990.3512403693364,623.6633341831631,12130.852374856098,17.565561833666095
2012-06-11,2021.2068332472077,329.9146228738767,734.0065959540565,7292.2415599008045,981.9867896553676,607.8876830436186,11967.244084674932,16.438572412792656
2012-06-12,2079.711739881181,332.79690885238654,733.7353891517876,7312.758043696443,972.9531794363385,616.091112921559,12048.046373939696,16.998991457815826
2012-06-13,2112.3516273562277,330.486434440853,728.0057089622236,7242.568252252949,971.1130123470653,612.7255103652727,11997.250545724592,16.64756885848604
2012-06-14,2133.9062096953453,330.1224784653761,727.0564204888553,7303.038578310704,979.4774630610341,617.142829612411,12090.743979633724,17.29210363858075
2012-06-15,2157.308236302003,331.62432312684734,740.2786897481581,7315.998564293909,978.6410783286367,631.4461071517335,12155.29699895129,17.731339671397926
2012-06-18,2132.058605545133,338.35340745406023,754.8910716990139,7355.952406556027,978.1391440509134,627.6598972976952,12187.054532602844,17.9457187686494
2012-06-19,2178.863298289134,339.29498203242053,759.5357953486478,7322.47646087885,981.9867896553676,645.7493846910559,12227.906710895477,18.219853680355108
2012-06-20,2244.7587814066273,338.3302518983807,756.111566974651,7399.147293517277,978.6410783286367,650.587112789474,12367.576084915047,19.143412328005187
2012-06-21,2186.869582940053,333.6690893516571,747.805228167251,7310.596648428133,960.2393212373336,633.9700982195715,12173.149968344,17.85199372385314
2012-06-22,2216.4296505167326,336.2278145482187,753.1958675212652,7267.402809670215,962.9157006618626,645.7493846910559,12181.921227609351,17.91114214943537
2012-06-25,2175.1682498713817,329.68357543272333,746.1100886549297,7362.430303140967,957.3952855926137,628.2907586327052,12199.078261325321,18.026593601723587
2012-06-26,2199.1858247627674,330.4112333258562,764.8925500187352,7405.624666000552,964.0868806432171,631.4461071517335,12295.647261902861,18.67040598192625
2012-06-27,2265.0817875282746,331.8379857542538,764.9264347026619,7406.704315431375,962.9157006618626,634.6012076126715,12366.067431691099,19.13354787009708
2012-06-28,2209.6559013793117,328.68999158902017,750.3141174172335,7375.3929096325,961.2428449984972,629.1321716746812,12254.427936691241,18.396843560042594
2012-06-29,2200.41772074558,337.3253080406843,774.1819973180029,7528.728809791034,973.4549413169202,643.4354492140037,12457.544226426224,19.727357027663846
2012-07-02,2234.2887047900826,342.24651691412237,777.4706222908653,7488.773919325586,974.7933465256117,642.8045878789939,12460.377697725262,19.745610906918373
2012-07-03,2228.0796612478985,346.22622379714903,778.1825886458915,7639.953665232466,966.5962934361214,647.011405030784,12606.04983739031,20.673009158353555
2012-07-05,2134.9326564454627,352.3085132062354,769.808480470638,7675.586289262963,956.0570527810638,645.7493846910559,12534.442376857418,20.219825506851503
2012-07-06,2105.125410258864,349.9633780491314,762.9939084065712,7705.826431257663,971.4476351988808,635.0218645220415,12530.378627693153,20.19395185793359
2012-07-09,2108.851316032189,354.59017020207995,762.9939084065712,7749.017125405589,970.9457009211575,631.0253510191274,12577.423571986714,20.492460615919203
2012-07-10,2126.8595408379165,351.3094126784205,744.1776270242663,7786.814289314388,990.8532608456306,625.5565135276092,12625.570644228228,20.795659207914756
2012-07-11,2147.972847004086,349.12596717735454,740.3465237814389,7803.009554878404,1000.221235320763,616.3012677355808,12656.977395897628,20.992195156790018
2012-07-12,2113.819030513951,345.93173448871073,730.1416080273024,7808.409374337518,1001.7269519553622,602.2085419032245,12602.23724122607,20.649010103644905
2012-07-13,2239.877883215413,349.43795018146295,740.4143578147199,7902.357742479113,1036.355503799738,618.1943974684089,12886.637834958856,22.400240248298047
2012-07-16,2179.02174201645,350.5583814657616,732.3453411256619,7880.758988744324,1028.8274378181666,619.246213382497,12790.758104552862,21.81855118938959
2012-07-17,2172.81205894358,350.5756936915596,735.464478013463,7893.7179265241975,1024.8124807878046,623.8736874436571,12801.256325404262,21.882667249191265
2012-07-18,2170.9494258222603,350.1828840064194,737.2952209269188,7866.722497940288,1026.9875293246057,640.4905531787056,12792.6281111992,21.829979632992053
2012-07-19,2139.900530809896,354.83856616300574,766.7911269654718,7724.182043886657,1024.6455141561798,645.1181264631017,12655.475908444312,20.982821409919946
2012-07-20,2105.125410258864,349.05087494428096,773.978624549015,7801.932525955908,1026.652992671361,633.5494909218195,12690.289919301249,21.19959383441244
2012-07-23,2138.6584023361165,348.7794686035733,766.2486486955067,7758.738163096324,1011.0949264304946,615.8807596610649,12639.400368823079,20.882322671995944
2012-07-24,2156.6664672591724,347.09854947231725,756.1794010079319,7790.053237606858,1012.9353521154802,613.1464153327329,12676.079422794493,21.11125477789522
2012-07-25,2183.989456498212,332.1095372708591,735.8712882168662,7783.575341021917,1009.7566074203739,606.4152598317785,12651.717490260005,20.959347948619993
2012-07-26,2223.733090944362,332.05749171154184,745.9066512205144,7955.268426114443,1021.4672004539276,613.3565701467547,12891.789430591543,22.431249332458687
2012-07-27,2290.798755333524,337.9954036903881,804.5933071459976,8047.054874886064,1029.1625778614068,625.9772200485972,13135.582138965978,23.870903518348445
2012-07-30,2244.2247732842916,343.69642489819955,800.4231630676205,8096.7313271439125,1037.8615652286205,623.4529313110511,13146.390184933694,23.933491556789402
2012-07-31,2235.5313129118767,352.78229474830505,790.9641630178642,8037.338030008653,1014.6082939774165,619.8772731639791,13051.101367828094,23.378114090426735
2012-08-01,2235.5313129118767,350.5004925765628,786.861852972768,7949.871751265322,1014.1064458982639,618.615203212633,12955.487058837427,22.81262792680094
2012-08-02,2183.989456498212,351.0667148714785,782.5222208093297,7996.304538315711,1036.6902128501245,613.9877291514729,12964.56087249633,22.86665087735829
2012-08-03,2241.1195320411784,355.6355818412539,796.6260091741473,8050.296967788527,1043.2145826733909,625.7668667881032,13112.6595403066,23.737820163321512
2012-08-06,2254.1608417785005,359.59224205052425,793.3034995173582,8021.140143936308,1043.7165169511143,629.9736839398934,13101.886928173699,23.675115998013574
2012-08-07,2298.2500872321593,358.6449330242057,802.0166485281616,7989.824545324109,1047.8986992088132,636.4940396757913,13133.128952993242,23.856683081446143
2012-08-08,2307.5653313134853,358.03846071165896,794.625713510203,8067.775234229561,1052.9175247946218,637.9667109457216,13218.888975505251,24.350677136859915
2012-08-09,2292.661228572172,360.08032341851515,793.5408216357002,8017.837779342319,1048.7351701397813,641.5424683160297,13154.397791424517,23.979796273767107
2012-08-10,2295.7658302846,360.6430251979122,789.0994707550544,7999.3773463802345,1051.2443243369732,639.8597414553137,13135.989738410088,23.873265744417775
2012-08-13,2297.008758171736,365.4577112564296,788.0484635644784,7968.983118495893,1051.749016968962,639.2286320622136,13110.475700519713,23.725117010028953
2012-08-14,2303.8392656574892,366.4381566813929,790.5912374983877,8035.205984433609,1066.3874306580458,637.9582769706547,13200.420351899578,24.244836653546646
2012-08-15,2301.975993005484,365.9391871210762,804.9323479815473,8082.975754832557,1085.231472616084,639.4403248363947,13280.495080393142,24.70160231628979
2012-08-16,2303.8392656574892,369.13567003613406,818.9344176291572,7833.270660939722,1075.304845203647,651.7211847662741,13052.206044232425,23.384599001033635
2012-08-17,2296.3871343454966,375.963256209921,817.6460883202392,7815.898263035108,1079.1742990465116,654.261894949392,13039.330935906668,23.308948525397135
2012-08-20,2320.605361989437,385.84799273097,814.8659922679877,7849.556071990196,1070.762008125753,650.8739671649872,13092.511394269332,23.620459827309706
2012-08-21,2362.2116295569067,380.5750952454088,811.8146894134676,7755.098277029785,1079.0058670391836,652.1443718681642,13040.849930152917,23.317881475822354
2012-08-22,2349.1703198195846,388.0059598619936,824.1893889166097,7792.0118055306375,1071.434615573645,646.6393178954761,13071.451407597948,23.49740141184803
2012-08-23,2311.911262086336,384.38625291123213,817.7478070374468,7769.213383083638,1059.8253920593431,640.7106303163356,12983.794727494333,22.980914209740895
2012-08-24,2308.1858359610255,384.728396208083,833.139860045755,7828.926906336486,1071.6028751838317,647.0628026670745,13073.646676402255,23.510247389124757
2012-08-27,2311.911262086336,391.95641380163823,826.969484968861,7871.2669834813905,1066.0507390405312,649.8155032940816,13117.970386672838,23.768695116437616
2012-08-28,2305.7012592481233,391.44601163937944,834.3943046707462,7861.495107929108,1073.6223353003527,648.5450985909047,13115.204117378615,23.75261634891935
2012-08-29,2316.259431216586,390.67443803719925,837.818533044743,7900.581561934909,1081.1935005673204,648.9684841392669,13175.495948940024,24.10152878681957
2012-08-30,2291.4200593944206,385.10549060229965,834.7672301902228,7844.126902837817,1079.5111630611677,641.9812334659847,13076.912079551914,23.52934745476508
2012-08-31,2306.322883074363,385.9002560541338,841.7174056554239,7882.122701277821,1078.3330871941498,652.5681046978527,13146.964437953746,23.936814104926228
2012-09-04,2298.2500872321593,391.544477191979,840.3951916625791,7980.92163033314,1074.1270279323414,643.4633309433427,13228.70174529554,24.406792196700255
2012-09-05,2304.460729601057,388.79509974779273,834.7672301902228,7985.265384936374,1072.2760860217193,643.4633309433427,13229.027861440509,24.40865568703173
2012-09-06,2402.5751291199117,392.2987748623356,852.2613622451103,8122.061684736693,1091.2887323842272,663.7899054174101,13524.27558876569,26.058886227468093
2012-09-07,2440.4551711487143,394.7177319634085,878.5702973625814,8014.582059796554,1076.8190954967547,655.3205572667697,13460.464913034783,25.70836100678629
2012-09-10,2406.9213796581053,384.4500940122357,871.6201218973803,7980.92163033314,1090.2790023259665,650.4506312282431,13384.642859455069,25.28750968550587
2012-09-11,2459.0847000153385,383.20281528734154,866.8058454972578,8040.634105382657,1084.8951257928525,651.9327783172191,13486.555370292666,25.852082125971414
2012-09-12,2478.955877707728,388.53973534377843,866.6702420961234,8041.721616338462,1083.2125296909876,651.7211847662741,13510.821185943354,25.985253876322567
2012-09-13,2570.8610738017264,396.19104956098613,882.299681888201,8157.891370993398,1094.6533211979615,655.1088148809705,13757.005312323245,27.309761296361483
2012-09-14,2581.41812659149,401.0059170893756,885.7917442954787,8088.408592696594,1088.0917997906836,660.8257104626939,13705.541890926315,27.03681416186508
2012-09-17,2557.82040359509,405.93667127808595,874.7053094358273,8033.034631233657,1083.7172223229763,660.8257104626939,13616.039948328329,26.557207250058635
2012-09-18,2562.1671337812973,407.1722270492426,877.2480833697366,8028.694021240414,1081.5299335891225,660.1904833052964,13617.00188233511,26.562395405315538
2012-09-19,2567.134848263059,407.2824881435285,887.181727656177,8074.29243843941,1093.8121955441707,657.4379315131433,13687.141629559488,26.938726356104482
2012-09-20,2561.5458297204004,405.3100921037109,884.2321435188644,8115.548673340167,1100.374234142873,665.9072796637837,13732.918252489799,27.182265151931688
2012-09-21,2538.569250902226,406.1164353333848,872.9084512062983,8082.975754832557,1101.0472725836191,660.4022753027136,13662.019440160799,26.804378783095185
2012-09-24,2560.3045006599777,400.7215900937747,863.8562613599453,8114.4627346893585,1096.1683472782063,651.7211847662741,13687.234618847537,26.939222724875034
2012-09-25,2518.077408679625,390.7149421126512,855.9229127374491,8062.3507819921715,1083.2125296909876,643.4633309433427,13553.741906156227,26.219636840967798
2012-09-26,2498.8276949308033,385.86545013266567,846.4638480222654,8054.7492114365095,1073.9588545207257,638.8052961254693,13498.670355168439,25.91862948804326
2012-09-27,2526.1502045218285,395.2280615377185,869.9249823850589,8031.948168481183,1069.9206238762497,638.5937521861424,13531.765792988179,26.099814665860187
2012-09-28,2513.730678493417,386.97916703169676,862.2288912154775,8012.409134291605,1067.901853348295,630.1240567541757,13473.37378113467,25.77953998424705
2012-10-01,2544.158109562213,382.5066605640047,854.3972613101889,8039.550787240175,1059.8253920593431,624.4072107840705,13504.845421519996,25.952503061864157
2012-10-02,2541.053827615128,383.62052263893344,849.6168695939933,8006.978916935896,1059.657304846298,628.0066328961841,13468.934074526433,25.755075014341116
2012-10-03,2556.06729010365,389.5026507790973,867.6534152534185,8055.833577782322,1061.507988161208,632.2411829424592,13562.806105022155,26.26894521262005
2012-10-04,2616.122099353767,386.80528260025386,883.0794822765082,8112.293477896068,1070.9302677359397,635.8409523358991,13705.071562198435,27.0343102214645
2012-10-05,2609.240109647837,378.56212254219037,876.4343982975026,8156.803335935928,1079.8476822815408,632.0296886147502,13732.917337319748,27.18226029931309
2012-10-08,2606.11328424409,370.19719619995016,878.2990905603125,8169.832503338971,1076.650835886568,630.5475415257741,13731.640451755666,27.175489082067806
2012-10-09,2588.596538770117,368.85141562848196,850.8374295350578,8049.322138690793,1058.1430545531905,619.9607199055241,13535.711297083166,26.121355719555606
2012-10-10,2612.9938350059783,371.78672710361843,830.5971507772731,8188.288743487732,1054.272738724618,613.6086963896394,13671.547891488859,26.855392824791707
2012-10-11,2633.638205297055,364.3556084292127,827.9866074755103,8143.776264939545,1030.5491680711712,612.9736180670959,13613.27947227959,26.54231465413775
2012-10-12,2603.6104809066537,365.28963386089373,821.6805643320545,8230.632489344294,1035.0921775462066,618.2668304307488,13674.572176420852,26.871569574636794
2012-10-15,2651.1527124136287,368.21906571217426,827.8509394089484,8376.115774249418,1039.9714476459028,624.8306459440507,13888.140585374122,27.996120585564938
2012-10-16,2679.304693303659,376.9378583050028,827.0372543367146,8350.057963544996,1058.3112279648062,624.4072107840705,13916.05620823925,28.140560440684915
2012-10-17,2709.9565996430415,373.93297128090455,839.0729776697343,8363.085034541376,1060.6663453159924,626.5245354188261,13973.238463869875,28.43462862344576
2012-10-18,2690.565069964726,366.9892806829502,830.1225065405889,8312.057972291668,1058.9840940084107,624.6189035582516,13883.337827046596,27.971211789439693
2012-10-19,2647.400266116859,353.7631757009615,813.6793816762774,8210.005420097246,1047.0382650751649,606.4096537189399,13678.296162385448,26.891479163176474
2012-10-22,2633.01242452136,367.79566020659854,792.591533162332,8213.26009143968,1046.7014872590794,592.8584386975016,13646.219635286552,26.719631756901503
2012-10-23,2585.469553483699,355.8050747017921,794.388391391861,8116.634611990976,1053.9363919013865,593.9173490729696,13500.151372542685,25.92675649297887
2012-10-24,2609.240109647837,357.81797481706167,774.6567062201144,8123.15129209916,1057.1331520977883,590.7412132859821,13512.740448167944,25.99576645197979
2012-10-25,2606.7389051371138,353.58914609362085,755.7725261391013,8177.435122097964,1062.0128531903383,590.3178277376198,13545.866380395759,26.17674116088663
2012-10-26,2574.8344779503136,350.3754235407138,807.7123793683713,8154.6346032443025,1075.4729324166917,597.3050287992841,13560.334845319678,26.255508333177495
2012-10-31,2607.3640463821234,345.34021529362474,789.5741149917385,8144.860631285358,1072.6128638378045,604.2922298609483,13564.044101651598,26.275674680367867
2012-11-01,2679.9298345486686,346.04798408877576,787.0314057232565,7974.4086189366135,1058.9840940084107,625.0423387182319,13471.444276023956,25.76890944204344
2012-11-02,2653.656475047094,334.5969085137124,787.9806941966249,7900.581561934909,1055.1140367755504,624.6189035582516,13356.548580026143,25.130358789288177
2012-11-05,2644.272481417084,339.1333286703569,794.4562254251418,7940.751858184856,1066.723863679848,627.3716041852588,13412.709361562545,25.443847842871435
2012-11-06,2682.432478003434,338.1066084280089,805.4069922182315,8008.0680001966975,1066.555345473949,632.2411829424592,13532.810607262782,26.105520204108938
2012-11-07,2532.2959345261556,325.1698027161165,786.7601342555604,7937.4966627407575,1056.4603722527547,615.7259714127769,13253.908877904123,24.550560199857614
2012-11-08,2527.292246443338,313.3691072854719,770.7917182933603,7869.096678484769,1040.1398796532308,610.0093238891437,13130.698954049314,23.842591814839032
2012-11-09,2541.0541473804706,318.79454834551746,767.265771202156,7850.638866031012,1043.50498565839,610.432659825888,13131.690978443436,23.84834507287996
2012-11-12,2538.5510242776913,316.3293527210344,767.8081848066937,7869.096678484769,1042.8317748205025,597.5168207967013,13132.133835907392,23.850913149720977
2012-11-13,2504.7716530038765,316.3702923241794,768.248944359451,7796.352939625545,1044.6824581354124,578.3040767592734,13008.730364207739,23.128547367589157
2012-11-14,2457.852804032526,312.86204416885965,755.8742448563089,7742.069109626741,1032.7366292021666,572.9672061717445,12874.362038058347,22.326248318645597
2012-11-15,2464.109012962761,306.30049282756625,747.9069468844586,7460.875463572109,1050.5716306905106,569.1245382963756,12598.88808523378,20.627916270482203
2012-11-16,2472.8675455824186,307.5009523254595,763.6042207098171,7385.96299202126,1051.5810159544878,566.1358848139652,12547.652611407406,20.303818493438914
2012-11-19,2539.1771248187288,329.6743204692464,778.7929009491374,7493.446285673057,1066.303904242948,570.6188402317717,12778.01337638489,21.740573393974934
2012-11-20,2546.0575156979453,326.86531202508917,792.591533162332,7491.278601184763,1066.1346964484828,570.1919322585286,12793.119590777142,21.83298272917552
2012-11-21,2547.9350179077014,327.32570109059816,807.0004130133451,7479.3338001275315,1078.3188644299692,575.3153736652449,12815.229170234392,21.96784101819463
2012-11-23,2570.4552915818203,333.0366305534261,813.2725714728741,7621.559793181894,1091.1802945821703,591.326084651068,13020.830666023254,23.19998426756179
2012-11-26,2557.3180522416833,343.54359097191985,825.9523624622118,7590.075957935085,1062.4114353816817,584.7083413089554,12964.009740301537,22.86337174745595
2012-11-27,2549.186099811077,340.7755221309076,825.2065114232588,7545.561907081902,1058.8574683079169,578.0906971900789,12897.678205945142,22.466665392608945
2012-11-28,2554.189628011223,339.70310777476567,837.7846483608163,7660.643102577702,1062.919231162219,584.0678553200455,13039.307573206772,23.308811117025545
2012-11-29,2578.5880434257833,343.44436324585746,851.8884367256338,7689.957156929554,1062.5809017718593,575.3153736652449,13101.774275763935,23.674459737118923
2012-11-30,2569.8299904541395,341.0666723936993,854.5328647113234,7819.151362072545,1068.3344839751014,568.2707719615073,13221.186145568314,24.363821143597193
2012-12-03,2552.939345521204,341.59718141778643,848.7015304699792,7745.326401477502,1054.2886854602145,564.2145756820897,13107.067720028776,23.7052847089582
2012-12-04,2537.9262027980244,335.57151060879426,856.0246314546567,7830.013369088961,1049.042812838939,562.9340005972144,13171.512527386589,24.078575036787083
2012-12-05,2577.337121405079,313.9751803643,861.0083959398404,7822.151844107237,1049.8885070169817,569.3381163120423,13193.699165145481,24.206245156646084
2012-12-06,2594.226327393972,318.8994742255637,859.008100275896,7815.601621492465,1052.5965213169916,570.6188402317717,13210.95088493666,24.305221576425957
2012-12-07,2662.4135687227094,310.7467950457276,858.6690594403464,7892.0187889248145,1053.9500112755716,564.8551112826177,13342.653334691788,25.052388388152664
2012-12-10,2646.7744853411637,308.7479044045839,840.0222661431026,7876.737032563674,1048.5350170584018,575.1018948728143,13295.91860038374,24.788949898419332
2012-12-11,2667.418695749569,315.4903812083575,849.9220257456162,7739.179737145125,1039.565883370325,583.2138905387051,13194.7906137577,24.21251467550092
2012-12-12,2675.551287710861,314.0975273520675,853.5496915540283,7526.296453961689,1024.5047518900762,581.5062586457324,12975.505971114453,22.93171439894834
2012-12-13,2676.1770684865555,308.67223146791963,851.8206026923528,7537.212443449645,1036.519798275668,578.7310343441346,12989.133178716278,23.012568564730792
2012-12-14,2678.0531317522696,297.0757259373581,844.836542543225,7505.554082348242,1023.8276621165029,572.3266705712166,12921.673815268812,22.610645161282722
2012-12-17,2719.966214166075,302.34359670746215,860.6693551042906,7554.681800162367,1033.8119563728,578.5175059400859,13049.99042845308,23.371591306328813
2012-12-18,2744.363030753922,311.12566784469084,882.842160158166,7587.430292727902,1053.9500112755716,588.3372823338034,13168.048445094057,24.05860259630469
2012-12-19,2723.0941587485213,306.702521182209,874.6714247519005,7480.444371556616,1041.0889259176536,583.0004613578925,13009.001863514792,23.130151683303833
2012-12-20,2785.650812040047,304.0337345082208,886.5714800183584,7532.845104271465,1021.458322001136,590.8991766778248,13121.458629517052,23.7889606456957
2012-12-21,2752.496582011242,302.6350554690365,871.0437589434885,7494.637568758621,1008.5971504446471,585.9891148403029,13015.399230467337,23.167934975123057
2012-12-24,2747.4919346323964,303.1244797140809,876.8073238169792,7485.901318097263,1007.5817312807143,577.6634419355095,12998.570229476942,23.068461965740404
2012-12-26,2749.992499612434,298.9462992319423,842.9379655964884,7422.5851199961235,1001.9972706733668,573.3941637566056,12889.85331886696,22.419598170578602
2012-12-27,2729.350047913414,300.14674058284834,841.8530090565583,7444.417623073702,997.2590214354868,575.5289020692936,12888.555344131302,22.411785238960736
2012-12-28,2704.952272029539,296.9590771035744,831.2412830990185,7381.0988044642345,991.1668512461729,566.776271579639,12772.194559522179,21.70491959391113
2012-12-31,2750.6179606227865,310.1174938232711,850.5322733834348,7448.785486353548,1001.3201808997935,570.1919322585286,12931.565327341363,22.66984122288058
2013-01-02,2812.9754001058,319.94245416845155,872.3660376017606,7559.048615238882,995.3973909020864,589.6182047000051,13149.348102716986,23.950602555470056
2013-01-03,2807.3059605794483,315.90405992878885,876.332679580295,7511.012601193886,1018.0739937146901,581.7196878265449,13110.348982823652,23.724379777370046
2013-01-04,2857.064965324801,307.1045132428773,878.6042467119355,7539.3974232928995,1025.1814968693661,570.8323190242023,13178.184964466082,24.11701590951868
2013-01-07,2860.2149737158948,305.29816213602805,910.1682177822863,7467.34287812374,1037.365923446565,569.7651235085215,13150.155278713035,23.95527058005457
2013-01-08,2865.883773711561,306.1197488349581,903.1163235998777,7488.085773838852,1026.1970022318699,566.776271579639,13156.178893796758,23.990087998004668
2013-01-09,2863.9942803014533,301.3354589800169,903.0146048826699,7485.901318097263,1018.4123231050498,569.978453466098,13142.636438832553,23.91176575155808
2013-01-10,2906.8246096008393,305.0710707380864,899.5903765086732,7462.976063047226,1020.61228302881,564.8551112826177,13159.929514206251,24.0117510568357
2013-01-11,2906.1953114063745,303.2003522676045,908.4052442366842,7492.452064813701,1016.5510373659324,572.7535785444597,13199.557588634756,24.23988506546371
2013-01-14,2889.818849144526,292.3905004855944,924.6449316665804,7456.426364534118,1021.9660315831024,574.0346497455155,13159.281327159437,24.008008101772234
2013-01-15,2919.4227245731577,283.16573359538614,921.8309509304022,7530.663269038204,1033.8119563728,580.8658222684406,13269.760456778391,24.64068938869315
2013-01-16,2949.0259604711036,294.91960979902984,911.7616385774,7555.772455728165,1037.7044252340663,577.2367324087385,13326.420822218503,24.961096956149863
2013-01-17,2925.090245507453,292.9324421116236,917.0166745302798,7516.471644141196,1040.0735067537207,581.7196878265449,13273.304200870818,24.66080902942064
2013-01-18,2926.350760488439,291.37074868633493,922.5768019693553,7554.681800162367,1041.2579613149774,581.7196878265449,13317.957760448018,24.91341255264954
2013-01-22,2931.389622758955,294.1503590112125,916.0334367075574,7596.164971084263,1040.5812163356873,579.584949513857,13357.904555411533,25.13795888780464
2013-01-23,2911.864111402041,299.5348604681131,908.981607190576,7586.340685365435,1032.9660035990448,589.4046762959564,13329.091944321168,24.976134595121632
2013-01-24,2920.68164072743,262.5250055503652,927.1198715672089,7619.091274337632,1046.8425081208957,589.8315842691995,13366.09188457273,25.183815236657974
2013-01-25,2970.4412850034682,256.3363022082815,962.8200373665827,7532.845104271465,1041.427341506584,595.1686533032007,13359.038723659582,25.144314595858937
2013-01-28,2937.688680245114,262.1345368265751,935.8669052619389,7571.057356699298,1034.489132344944,595.8090400688744,13337.045651446744,25.020875977017877
2013-01-29,2967.92185386821,267.0528421820596,882.6726074076776,7630.009884333916,1038.0424960287135,597.9436295467083,13383.643313367282,25.281929846320523
2013-01-30,2968.5524311240456,266.2137073464978,924.7465857183607,7614.725507464448,1031.9507568322535,594.5281177026728,13400.717106188278,25.377127800256844
2013-01-31,2963.513249088187,265.43284248686626,900.132790113211,7636.558010542027,1022.3046195691744,585.9891148403029,13373.930626639767,25.227666576340518
2013-02-01,3013.9025113240327,264.3431159049264,898.4376506008896,7695.5110622783095,1034.8275479338745,596.2359976537357,13503.257885695768,25.943797529089856
2013-02-04,3003.1935699964797,257.75815495013256,881.4181627826863,7601.624014031572,1029.7507107099225,585.7756856594904,13359.520298130283,25.147012940280966
2013-02-05,3073.110262181295,266.80230487664306,904.8453477961257,7726.078243712249,1055.9808496034373,587.0563599676018,13613.873368137352,26.545519195113563
2013-02-06,3061.7713831285923,266.51676203289907,889.0125352350601,7785.031819550198,1060.8883928343532,583.6408977351844,13646.861790516285,26.72307997616439
2013-02-07,3037.837586756998,274.441351730497,882.2657972042742,7776.297665295502,1054.2886854602145,582.3601738154548,13607.491260262941,26.511067993831173
2013-02-08,3063.0312585788924,278.40361935881515,888.0971314456185,7803.592355930383,1057.5042369450491,588.1239027646089,13678.752505023369,26.89391816740883
2013-02-11,3064.9213915196856,281.30505040883116,872.0269967662109,7794.8592498790185,1060.549977245423,594.7416461067214,13668.40431192589,26.838570386194625
