Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft
2014-01-29,42.88298797607422,15.720544815063477,19.209999084472656,60.32713317871094,43.624732971191406,30.997926712036133
2014-01-30,43.24595260620117,15.690085411071777,20.15049934387207,60.856327056884766,43.45603942871094,31.16705322265625
2014-01-31,42.75171661376953,15.715836524963379,17.934499740600586,60.79932403564453,43.43302917480469,31.995683670043945
2014-02-03,41.940853118896484,15.745027542114258,17.3075008392334,59.15476608276367,42.48982620239258,30.84572982788086
2014-02-04,42.43508529663086,15.972951889038086,17.397499084472656,59.21178436279297,42.267459869384766,30.73581886291504
2014-02-05,42.635868072509766,16.092254638671875,17.322500228881836,59.32575225830078,42.229103088378906,30.28767204284668
2014-02-06,43.61662673950195,16.186044692993164,17.72949981689453,59.285030364990234,42.83491134643555,30.592073440551758
2014-02-07,43.7247314453125,16.41248893737793,18.054000854492188,60.04218673706055,43.1953239440918,30.913373947143555
2014-02-10,43.81741714477539,16.70651626586914,18.043500900268555,60.050323486328125,43.33333969116211,31.11632537841797
2014-02-11,44.35026168823242,16.9266414642334,18.089500427246094,60.89701843261719,43.816436767578125,31.42916488647461
2014-02-12,44.419776916503906,16.92538070678711,17.462499618530273,61.02727508544922,43.670753479003906,31.68283462524414
2014-02-13,44.81361389160156,17.19414710998535,17.860000610351562,61.35295867919922,43.60173034667969,31.801223754882812
2014-02-14,44.906288146972656,17.180246353149414,17.86750030517578,61.70302200317383,43.315853118896484,31.809661865234375
2014-02-18,45.16884994506836,17.243406295776367,17.6825008392334,61.32851028442383,43.57081985473633,31.877805709838867
2014-02-19,44.2189826965332,16.971179962158203,17.368999481201172,60.937744140625,44.28168869018555,31.95448875427246
2014-02-20,44.46609878540039,16.774738311767578,17.489999771118164,59.854949951171875,43.74854278564453,32.15895462036133
2014-02-21,44.48927307128906,16.588403701782227,17.33799934387207,59.52928924560547,43.45494079589844,32.3548698425293
2014-02-24,44.81361389160156,16.661039352416992,17.589000701904297,59.71656036376953,43.37766647338867,32.10783386230469
2014-02-25,44.04136657714844,16.487659454345703,17.916000366210938,59.71656036376953,43.66353988647461,31.980051040649414
2014-02-26,43.82514572143555,16.33890151977539,17.989999771118164,60.88075256347656,46.738765716552734,31.920408248901367
2014-02-27,43.77880859375,16.664833068847656,18.006500244140625,60.701629638671875,46.87012481689453,32.252655029296875
2014-02-28,43.87919235229492,16.619665145874023,18.104999542236328,60.81562805175781,48.3227424621582,32.63601303100586
2014-03-03,43.40812301635742,16.667673110961914,17.98900032043457,60.343406677246094,47.87458801269531,32.18449401855469
2014-03-04,44.2189826965332,16.777576446533203,18.19499969482422,61.16569519042969,47.3878173828125,32.72119140625
2014-03-05,44.91400909423828,16.812952041625977,18.618499755859375,60.89701843261719,46.82376480102539,32.46561813354492
2014-03-06,45.4854736328125,16.76209831237793,18.607999801635742,60.962162017822266,46.93193054199219,32.49970245361328
2014-03-07,45.87159729003906,16.752315521240234,18.60300064086914,61.10965347290039,46.93967056274414,32.28672790527344
2014-03-10,45.71714782714844,16.767473220825195,18.526500701904297,60.986732482910156,47.25646209716797,32.21857452392578
2014-03-11,44.937171936035156,16.930742263793945,18.44099998474121,61.38822937011719,47.08647155761719,32.38896179199219
2014-03-12,44.72866439819336,16.94717025756836,18.531999588012695,61.888065338134766,47.2100944519043,32.60192108154297
2014-03-13,44.34254455566406,16.758943557739258,18.57550048828125,61.39642333984375,46.151546478271484,32.27821731567383
2014-03-14,43.863746643066406,16.570716857910156,18.687000274658203,60.863826751708984,45.865657806396484,32.116336822509766
2014-03-17,44.46609878540039,16.63545799255371,18.75200080871582,61.19157791137695,46.10517883300781,32.414512634277344
2014-03-18,44.83678436279297,16.782634735107422,18.938499450683594,61.265323638916016,46.143821716308594,33.69234085083008
2014-03-19,45.02212142944336,16.77820587158203,18.661500930786133,60.94576644897461,45.95838165283203,33.453826904296875
2014-03-20,46.41988754272461,16.697362899780273,18.44849967956543,61.765167236328125,46.12836837768555,34.3568229675293
2014-03-21,46.46623229980469,16.829057693481445,18.0310001373291,62.3551025390625,45.935203552246094,34.21202850341797
2014-03-24,47.161258697509766,17.02865982055664,17.592500686645508,62.89590835571289,45.94291687011719,34.50164794921875
2014-03-25,47.053138732910156,17.21182632446289,17.73550033569336,62.986045837402344,45.63385772705078,34.36534881591797
2014-03-26,46.257720947265625,17.047285079956055,17.170499801635742,62.461647033691406,45.74203872680664,33.89680862426758
2014-03-27,46.273162841796875,16.974010467529297,16.923500061035156,62.38791275024414,46.159263610839844,33.53048324584961
2014-03-28,46.36582946777344,16.955066680908203,16.914499282836914,62.28135299682617,46.34470748901367,34.33126449584961
2014-03-31,46.88323974609375,16.951284408569336,16.818500518798828,62.625511169433594,46.75421905517578,34.91907501220703
2014-04-01,46.85234451293945,17.106342315673828,17.149499893188477,62.904090881347656,46.80059051513672,35.2853889465332
2014-04-02,46.999996185302734,17.134767532348633,17.097999572753906,63.240028381347656,47.0478401184082,35.22575378417969
2014-04-03,47.139888763427734,17.01601791381836,16.680999755859375,63.46946716308594,47.68915939331055,34.93612289428711
2014-04-04,46.47934341430664,16.795894622802734,16.149999618530273,63.346553802490234,47.240997314453125,33.96495056152344
2014-04-07,45.84987258911133,16.532182693481445,15.887999534606934,63.346553802490234,46.74650573730469,33.90531921386719
2014-04-08,45.733306884765625,16.53123664855957,16.353500366210938,64.0594253540039,47.519161224365234,33.922367095947266
2014-04-09,46.05970001220703,16.74852752685547,16.590499877929688,63.88737106323242,47.29510498046875,34.476097106933594
2014-04-10,44.60649490356445,16.532499313354492,15.855500221252441,63.0024299621582,46.10517883300781,33.53048324584961
2014-04-11,42.97452926635742,16.410282135009766,15.58650016784668,62.68285369873047,45.51022720336914,33.40270233154297
2014-04-14,42.7103157043457,16.475658416748047,15.795499801635742,63.40393829345703,45.912010192871094,33.37715148925781
2014-04-15,42.58597946166992,16.35816764831543,15.803999900817871,62.99423599243164,45.95838165283203,33.86272430419922
2014-04-16,42.94345474243164,16.39133071899414,16.18400001525879,63.27279281616211,46.29062271118164,34.41646194458008
2014-04-17,42.912357330322266,16.57861328125,16.245500564575195,63.633358001708984,46.360164642333984,34.08421325683594
